map_id,family,task_id,task_slot,candidate_attempt,split,start,goal,geometry_hash,episode_length,minimum_goal_distance,collision_count,ground_contact_count,nonfinite_count,clip_count,goal_reached,accepted
SBEND_RANDOM_081,SBEND_RANDOM,SBEND_RANDOM_081_TASK_01,1,0,train,"[-0.010498549171570809,-0.041618505075374734,1.0046977528960301]","[5.79146600596329,0.0836376051845884,0.9250477721247783]",a07d263ccc3ef629bf9da0d1a2e1f6e912bd44928426b972bbc545eaa9a108f5,585,0.058346715914680505,0,0,0,0,True,True
SBEND_RANDOM_081,SBEND_RANDOM,SBEND_RANDOM_081_TASK_02,2,0,train,"[-0.004168106730195242,-0.913804798465382,0.8067530552520018]","[5.9586005522069465,1.0988016026841423,1.3551830752561862]",a07d263ccc3ef629bf9da0d1a2e1f6e912bd44928426b972bbc545eaa9a108f5,624,0.0794090522704351,0,0,0,0,True,True
SBEND_RANDOM_081,SBEND_RANDOM,SBEND_RANDOM_081_TASK_03,3,0,train,"[0.0647525156657929,1.068807088421762,1.155159832537324]","[5.680944753000095,-0.9326483866541084,1.1368640567399058]",a07d263ccc3ef629bf9da0d1a2e1f6e912bd44928426b972bbc545eaa9a108f5,593,0.04712552916139185,0,0,0,0,True,True
SBEND_RANDOM_081,SBEND_RANDOM,SBEND_RANDOM_081_TASK_04,4,0,train,"[0.12968299474176406,-1.0130500122225934,0.65]","[5.616741502152938,0.9731416692180574,1.85]",a07d263ccc3ef629bf9da0d1a2e1f6e912bd44928426b972bbc545eaa9a108f5,592,0.042027494425685076,0,0,0,0,True,True
SBEND_RANDOM_081,SBEND_RANDOM,SBEND_RANDOM_081_TASK_05,5,0,train,"[-0.030053850458743342,0.7958804589995797,1.85]","[6.225127168092098,-1.0011401536268247,0.65]",a07d263ccc3ef629bf9da0d1a2e1f6e912bd44928426b972bbc545eaa9a108f5,651,0.08957737530786072,0,0,0,0,True,True
SBEND_RANDOM_081,SBEND_RANDOM,SBEND_RANDOM_081_TASK_06,6,0,train,"[0.16458864683693344,-0.4588133325846342,0.55]","[6.027610594002465,0.35348823680417985,2.25]",a07d263ccc3ef629bf9da0d1a2e1f6e912bd44928426b972bbc545eaa9a108f5,611,0.032695372344487036,0,0,0,0,True,True
SBEND_RANDOM_081,SBEND_RANDOM,SBEND_RANDOM_081_TASK_07,7,0,train,"[-0.10222682644518691,0.16316819011411346,2.25]","[5.604249018529168,0.30494272729613564,0.55]",a07d263ccc3ef629bf9da0d1a2e1f6e912bd44928426b972bbc545eaa9a108f5,594,0.047352186041737986,0,0,0,0,True,True
SBEND_RANDOM_081,SBEND_RANDOM,SBEND_RANDOM_081_TASK_08,8,0,train,"[0.10018689616827828,-1.0801166760980259,0.65]","[6.310364495391708,0.9644707705247858,2.1]",a07d263ccc3ef629bf9da0d1a2e1f6e912bd44928426b972bbc545eaa9a108f5,656,0.04976566676562367,0,0,0,0,True,True
SBEND_RANDOM_081,SBEND_RANDOM,SBEND_RANDOM_081_TASK_09,9,0,train,"[-0.028258776593919316,1.0303231607417316,2.1]","[5.740719706789537,-0.9975916386236814,0.65]",a07d263ccc3ef629bf9da0d1a2e1f6e912bd44928426b972bbc545eaa9a108f5,620,0.06505310901483573,0,0,0,0,True,True
SBEND_RANDOM_082,SBEND_RANDOM,SBEND_RANDOM_082_TASK_00,0,0,train,"[0.23652739592291885,-0.1638148521509374,1.1927681524143663]","[5.962330162199041,-0.010050494673533805,0.8949196046829764]",3df901076398223ea0caacc90d6b470f994b230cf0aabfa5c8c6651fb30cb41b,579,0.04792761508285949,0,0,0,0,True,True
SBEND_RANDOM_082,SBEND_RANDOM,SBEND_RANDOM_082_TASK_01,1,0,train,"[0.07853870731782886,0.044677062759934605,0.973346304761964]","[6.294848181940315,0.01277244810537509,1.2323097573994264]",3df901076398223ea0caacc90d6b470f994b230cf0aabfa5c8c6651fb30cb41b,621,0.054711987910999724,0,0,0,0,True,True
SBEND_RANDOM_082,SBEND_RANDOM,SBEND_RANDOM_082_TASK_02,2,0,train,"[0.09859416531481952,-1.1486897871657864,0.9098143243923659]","[5.588067166524821,1.1227436579541026,1.2410935004192571]",3df901076398223ea0caacc90d6b470f994b230cf0aabfa5c8c6651fb30cb41b,591,0.05244910570883978,0,0,0,0,True,True
SBEND_RANDOM_082,SBEND_RANDOM,SBEND_RANDOM_082_TASK_03,3,0,train,"[0.01839985054108062,1.0503646184757889,1.294033352140312]","[5.863291973621109,-0.8920086816851007,1.185029239796997]",3df901076398223ea0caacc90d6b470f994b230cf0aabfa5c8c6651fb30cb41b,611,0.07873167728668719,0,0,0,0,True,True
SBEND_RANDOM_082,SBEND_RANDOM,SBEND_RANDOM_082_TASK_04,4,0,train,"[-0.1407018242573385,-1.0050892033864112,0.65]","[6.310548119568729,0.9492781253642637,1.85]",3df901076398223ea0caacc90d6b470f994b230cf0aabfa5c8c6651fb30cb41b,670,0.05876249452721692,0,0,0,0,True,True
SBEND_RANDOM_082,SBEND_RANDOM,SBEND_RANDOM_082_TASK_05,5,0,train,"[-0.02031116892437701,0.9611745051692389,1.85]","[5.898143035717089,-0.9244884748492911,0.65]",3df901076398223ea0caacc90d6b470f994b230cf0aabfa5c8c6651fb30cb41b,625,0.061927048841660164,0,0,0,0,True,True
SBEND_RANDOM_082,SBEND_RANDOM,SBEND_RANDOM_082_TASK_06,6,0,train,"[0.1421734793747805,-0.5168765133879858,0.55]","[5.551740649575893,-0.027810283076643197,2.25]",3df901076398223ea0caacc90d6b470f994b230cf0aabfa5c8c6651fb30cb41b,570,0.031246536302987637,0,0,0,0,True,True
SBEND_RANDOM_082,SBEND_RANDOM,SBEND_RANDOM_082_TASK_07,7,0,train,"[0.0835071888509604,0.2579429527073829,2.25]","[6.327361884123143,0.5477258763362185,0.55]",3df901076398223ea0caacc90d6b470f994b230cf0aabfa5c8c6651fb30cb41b,640,0.0680156564285813,0,0,0,0,True,True
SBEND_RANDOM_082,SBEND_RANDOM,SBEND_RANDOM_082_TASK_08,8,0,train,"[-0.08295314120267692,-1.0228346576690255,0.65]","[6.012348730432839,0.9073156345213567,2.1]",3df901076398223ea0caacc90d6b470f994b230cf0aabfa5c8c6651fb30cb41b,644,0.060452463481818,0,0,0,0,True,True
SBEND_RANDOM_082,SBEND_RANDOM,SBEND_RANDOM_082_TASK_09,9,0,train,"[0.09495136563170128,0.9660744478835794,2.1]","[6.174029947674513,-0.998904569317925,0.65]",3df901076398223ea0caacc90d6b470f994b230cf0aabfa5c8c6651fb30cb41b,644,0.0727328391738866,0,0,0,0,True,True
SBEND_RANDOM_083,SBEND_RANDOM,SBEND_RANDOM_083_TASK_00,0,0,test,"[0.19890453360467744,0.2588554097534884,1.2486206748632136]","[5.821345682902842,-0.06973187095507483,1.132531281373356]",2d6df477238ca51a8075baa5ec88cb5c9be30b5ccdf8298fea1bc2824efde6ff,570,0.026446660152715063,0,0,0,0,True,True
SBEND_RANDOM_083,SBEND_RANDOM,SBEND_RANDOM_083_TASK_01,1,0,test,"[0.12826344301664414,0.03459604392055371,0.8635328615123358]","[6.2356147542457645,-0.13550141578766228,1.1029724669209011]",2d6df477238ca51a8075baa5ec88cb5c9be30b5ccdf8298fea1bc2824efde6ff,612,0.042463308581715736,0,0,0,0,True,True
SBEND_RANDOM_083,SBEND_RANDOM,SBEND_RANDOM_083_TASK_02,2,0,test,"[0.02061722820752615,-0.8925502786108459,1.449368120108095]","[5.997602318791765,1.0567076125200257,0.8711443258417806]",2d6df477238ca51a8075baa5ec88cb5c9be30b5ccdf8298fea1bc2824efde6ff,624,0.08636841179136304,0,0,0,0,True,True
SBEND_RANDOM_083,SBEND_RANDOM,SBEND_RANDOM_083_TASK_03,3,0,test,"[0.03797793522447185,1.0107694929503555,1.1991807023311383]","[5.684203019099028,-1.0875289635600531,0.884120350849461]",2d6df477238ca51a8075baa5ec88cb5c9be30b5ccdf8298fea1bc2824efde6ff,599,0.04784456221200703,0,0,0,0,True,True
SBEND_RANDOM_083,SBEND_RANDOM,SBEND_RANDOM_083_TASK_04,4,0,test,"[-0.001000707378973148,-0.8682254109175985,0.65]","[5.8826774360482155,0.9268319532912829,1.85]",2d6df477238ca51a8075baa5ec88cb5c9be30b5ccdf8298fea1bc2824efde6ff,620,0.07902611599418013,0,0,0,0,True,True
SBEND_RANDOM_083,SBEND_RANDOM,SBEND_RANDOM_083_TASK_05,5,0,test,"[-0.1116978620991469,1.0273227616557643,1.85]","[5.602479978019206,-0.848937036022162,0.65]",2d6df477238ca51a8075baa5ec88cb5c9be30b5ccdf8298fea1bc2824efde6ff,608,0.048963867184095095,0,0,0,0,True,True
SBEND_RANDOM_083,SBEND_RANDOM,SBEND_RANDOM_083_TASK_06,6,0,test,"[0.17180676825631755,0.6000661288612101,0.55]","[5.754723527061861,-0.5101257083099235,2.25]",2d6df477238ca51a8075baa5ec88cb5c9be30b5ccdf8298fea1bc2824efde6ff,591,0.042463957620251604,0,0,0,0,True,True
SBEND_RANDOM_083,SBEND_RANDOM,SBEND_RANDOM_083_TASK_07,7,0,test,"[-0.10431003040168871,0.08874602651674968,2.25]","[6.339780764613615,0.2500060683704399,0.55]",2d6df477238ca51a8075baa5ec88cb5c9be30b5ccdf8298fea1bc2824efde6ff,656,0.055108031181680374,0,0,0,0,True,True
SBEND_RANDOM_083,SBEND_RANDOM,SBEND_RANDOM_083_TASK_08,8,0,test,"[0.09411013714637814,-1.0834234890363006,0.65]","[6.00997111104453,1.0964714610237973,2.1]",2d6df477238ca51a8075baa5ec88cb5c9be30b5ccdf8298fea1bc2824efde6ff,636,0.03802261752630451,0,0,0,0,True,True
SBEND_RANDOM_083,SBEND_RANDOM,SBEND_RANDOM_083_TASK_09,9,0,test,"[0.24323438827213675,0.9318812333127993,2.1]","[6.186908232742857,-0.9410768354913799,0.65]",2d6df477238ca51a8075baa5ec88cb5c9be30b5ccdf8298fea1bc2824efde6ff,630,0.07767201758354814,0,0,0,0,True,True
SBEND_RANDOM_084,SBEND_RANDOM,SBEND_RANDOM_084_TASK_00,0,0,train,"[0.08431103529274755,0.3321289996977207,1.0896177899782864]","[5.948696409505639,-0.2559936585449549,0.8953973312391396]",954b1b95119c8fb9bbb22296d4779558ec7e1de7a81a991bcb51130025c29878,592,0.06430305156297526,0,0,0,0,True,True
SBEND_RANDOM_084,SBEND_RANDOM,SBEND_RANDOM_084_TASK_01,1,0,train,"[0.13849902795856048,0.0052971467346560885,1.06132130116336]","[5.974063968879335,-0.20820780296417185,1.2333625939103354]",954b1b95119c8fb9bbb22296d4779558ec7e1de7a81a991bcb51130025c29878,588,0.06647244334007306,0,0,0,0,True,True
SBEND_RANDOM_084,SBEND_RANDOM,SBEND_RANDOM_084_TASK_02,2,0,train,"[0.011516342609133257,-0.9398684756936198,1.4269449516889163]","[6.31019242604755,1.0696430243898936,0.8711472436507677]",954b1b95119c8fb9bbb22296d4779558ec7e1de7a81a991bcb51130025c29878,652,0.08192354843138368,0,0,0,0,True,True
SBEND_RANDOM_084,SBEND_RANDOM,SBEND_RANDOM_084_TASK_03,3,0,train,"[-0.14180437382352923,1.1485839281971595,1.01892937697614]","[6.2428228902057485,-1.1429972799221049,0.8306050876544739]",954b1b95119c8fb9bbb22296d4779558ec7e1de7a81a991bcb51130025c29878,665,0.05468221407464508,0,0,0,0,True,True
SBEND_RANDOM_084,SBEND_RANDOM,SBEND_RANDOM_084_TASK_04,4,0,train,"[-0.046652726040143824,-0.8639837550749365,0.65]","[5.826446288928808,0.8715805945290348,1.85]",954b1b95119c8fb9bbb22296d4779558ec7e1de7a81a991bcb51130025c29878,618,0.06217812940934392,0,0,0,0,True,True
SBEND_RANDOM_084,SBEND_RANDOM,SBEND_RANDOM_084_TASK_05,5,0,train,"[0.23678673670180153,1.0174025686553325,1.85]","[5.796778691023006,-0.9618590853359695,0.65]",954b1b95119c8fb9bbb22296d4779558ec7e1de7a81a991bcb51130025c29878,598,0.06750582054025515,0,0,0,0,True,True
SBEND_RANDOM_084,SBEND_RANDOM,SBEND_RANDOM_084_TASK_06,6,0,train,"[0.08164050536366704,0.47331234469,0.55]","[5.945906468065446,-0.12313714269716719,2.25]",954b1b95119c8fb9bbb22296d4779558ec7e1de7a81a991bcb51130025c29878,609,0.05034675991171184,0,0,0,0,True,True
SBEND_RANDOM_084,SBEND_RANDOM,SBEND_RANDOM_084_TASK_07,7,0,train,"[0.06686337312682059,0.1803958337620159,2.25]","[6.222241551996683,-0.1748265814821825,0.55]",954b1b95119c8fb9bbb22296d4779558ec7e1de7a81a991bcb51130025c29878,633,0.058060107319534364,0,0,0,0,True,True
SBEND_RANDOM_084,SBEND_RANDOM,SBEND_RANDOM_084_TASK_08,8,0,train,"[0.2223075401134653,-1.089393055665611,0.65]","[5.658504413008361,1.0602531747064008,2.1]",954b1b95119c8fb9bbb22296d4779558ec7e1de7a81a991bcb51130025c29878,596,0.04985257155758477,0,0,0,0,True,True
SBEND_RANDOM_084,SBEND_RANDOM,SBEND_RANDOM_084_TASK_09,9,0,train,"[0.040812425872190944,1.0145215288056424,2.1]","[5.663468118328999,-1.077700823178711,0.65]",954b1b95119c8fb9bbb22296d4779558ec7e1de7a81a991bcb51130025c29878,610,0.034535943818239614,0,0,0,0,True,True
SBEND_RANDOM_085,SBEND_RANDOM,SBEND_RANDOM_085_TASK_00,0,0,train,"[0.21815271460053462,0.016876089063292965,1.236077680555994]","[6.1847252578748595,0.2083394655620875,1.128999384492001]",93642719bf92d7625a2d19e03f8892836f626710d8a27012d646c2b49152e406,600,0.06669069921943017,0,0,0,0,True,True
SBEND_RANDOM_085,SBEND_RANDOM,SBEND_RANDOM_085_TASK_01,1,0,train,"[-0.019853987729700595,-0.18598578965874624,1.322004465279964]","[6.219040089855961,-0.1772669328389378,0.9250293605066525]",93642719bf92d7625a2d19e03f8892836f626710d8a27012d646c2b49152e406,624,0.0602640580824684,0,0,0,0,True,True
SBEND_RANDOM_085,SBEND_RANDOM,SBEND_RANDOM_085_TASK_02,2,0,train,"[0.1468117157308245,-1.0086642037844862,1.0442877951698395]","[5.664655173008369,0.8909477055447192,1.145063422613557]",93642719bf92d7625a2d19e03f8892836f626710d8a27012d646c2b49152e406,583,0.054770436605694875,0,0,0,0,True,True
SBEND_RANDOM_085,SBEND_RANDOM,SBEND_RANDOM_085_TASK_03,3,0,train,"[-0.07745045758850493,1.071767733775457,0.9783283644015256]","[5.766197267188379,-0.9533717000485376,1.3189097759618589]",93642719bf92d7625a2d19e03f8892836f626710d8a27012d646c2b49152e406,614,0.05725131177176818,0,0,0,0,True,True
SBEND_RANDOM_085,SBEND_RANDOM,SBEND_RANDOM_085_TASK_04,4,0,train,"[0.05965346702918495,-0.843543132456299,0.65]","[6.284177654813909,0.7839959982641868,1.85]",93642719bf92d7625a2d19e03f8892836f626710d8a27012d646c2b49152e406,645,0.04244744719023355,0,0,0,0,True,True
SBEND_RANDOM_085,SBEND_RANDOM,SBEND_RANDOM_085_TASK_05,5,0,train,"[0.055789461027774295,0.88020321719598,1.85]","[5.99021562352529,-0.9263000440892536,0.65]",93642719bf92d7625a2d19e03f8892836f626710d8a27012d646c2b49152e406,624,0.07174275490277897,0,0,0,0,True,True
SBEND_RANDOM_085,SBEND_RANDOM,SBEND_RANDOM_085_TASK_06,6,0,train,"[0.14558187988637347,-0.39077520687765077,0.55]","[5.856062074349092,-0.36485897066603556,2.25]",93642719bf92d7625a2d19e03f8892836f626710d8a27012d646c2b49152e406,594,0.05573383503193451,0,0,0,0,True,True
SBEND_RANDOM_085,SBEND_RANDOM,SBEND_RANDOM_085_TASK_07,7,0,train,"[0.22341235957975217,0.42050786499873377,2.25]","[6.341655564120656,-0.44087285172443125,0.55]",93642719bf92d7625a2d19e03f8892836f626710d8a27012d646c2b49152e406,633,0.07117125296680235,0,0,0,0,True,True
SBEND_RANDOM_085,SBEND_RANDOM,SBEND_RANDOM_085_TASK_08,8,0,train,"[-0.14016246691106232,-0.9939069027537871,0.65]","[5.746351192522545,1.0128739841788466,2.1]",93642719bf92d7625a2d19e03f8892836f626710d8a27012d646c2b49152e406,629,0.04584953269020041,0,0,0,0,True,True
SBEND_RANDOM_085,SBEND_RANDOM,SBEND_RANDOM_085_TASK_09,9,0,train,"[0.1954488734992539,0.9154501087665556,2.1]","[5.9171464286824005,-0.940777059305203,0.65]",93642719bf92d7625a2d19e03f8892836f626710d8a27012d646c2b49152e406,612,0.05708540811471437,0,0,0,0,True,True
SBEND_RANDOM_086,SBEND_RANDOM,SBEND_RANDOM_086_TASK_00,0,0,test,"[-0.02465593143763098,0.19146608615748617,0.9687670215544173]","[5.916577040520814,0.31858858528531,1.0736547148953663]",ac07340078b4d1e28d1a56ed44cd93bf5068e667f34cf31658397fbb690d51e5,597,0.07390693038474262,0,0,0,0,True,True
SBEND_RANDOM_086,SBEND_RANDOM,SBEND_RANDOM_086_TASK_01,1,0,test,"[0.08230232122591008,-0.32486246938567365,1.0125484144395092]","[5.579502937692346,0.11568765940664932,1.3144256520742084]",ac07340078b4d1e28d1a56ed44cd93bf5068e667f34cf31658397fbb690d51e5,560,0.031031067841350436,0,0,0,0,True,True
SBEND_RANDOM_086,SBEND_RANDOM,SBEND_RANDOM_086_TASK_02,2,0,test,"[0.24187110250556812,-1.05890172016975,0.92586502535597]","[5.982594992897298,1.1238670883012,1.0619271719603747]",ac07340078b4d1e28d1a56ed44cd93bf5068e667f34cf31658397fbb690d51e5,609,0.05247694809296687,0,0,0,0,True,True
SBEND_RANDOM_086,SBEND_RANDOM,SBEND_RANDOM_086_TASK_03,3,0,test,"[0.176095949255254,0.9798731904690647,1.394343020213092]","[6.223720935416906,-0.8947395587966408,0.8389686529098895]",ac07340078b4d1e28d1a56ed44cd93bf5068e667f34cf31658397fbb690d51e5,628,0.05105981424351168,0,0,0,0,True,True
SBEND_RANDOM_086,SBEND_RANDOM,SBEND_RANDOM_086_TASK_04,4,0,test,"[0.19180436599078834,-1.0133473233121681,0.65]","[5.474644558150019,0.8857597433865843,1.85]",ac07340078b4d1e28d1a56ed44cd93bf5068e667f34cf31658397fbb690d51e5,573,0.043258040761869426,0,0,0,0,True,True
SBEND_RANDOM_086,SBEND_RANDOM,SBEND_RANDOM_086_TASK_05,5,0,test,"[-0.029083682972840016,0.9015829377077536,1.85]","[5.594524013333948,-0.8354106882644331,0.65]",ac07340078b4d1e28d1a56ed44cd93bf5068e667f34cf31658397fbb690d51e5,597,0.05874467235857872,0,0,0,0,True,True
SBEND_RANDOM_086,SBEND_RANDOM,SBEND_RANDOM_086_TASK_06,6,0,test,"[0.0490315586584496,-0.026385687725297882,0.55]","[5.601600059463302,0.3804608513092219,2.25]",ac07340078b4d1e28d1a56ed44cd93bf5068e667f34cf31658397fbb690d51e5,582,0.01929152144182671,0,0,0,0,True,True
SBEND_RANDOM_086,SBEND_RANDOM,SBEND_RANDOM_086_TASK_07,7,0,test,"[0.21305342194295193,0.4068470240504129,2.25]","[6.191290109700198,0.4249209776202145,0.55]",ac07340078b4d1e28d1a56ed44cd93bf5068e667f34cf31658397fbb690d51e5,617,0.03972546386674353,0,0,0,0,True,True
SBEND_RANDOM_086,SBEND_RANDOM,SBEND_RANDOM_086_TASK_08,8,0,test,"[0.20719213219032132,-1.009888568771087,0.65]","[5.499254973971721,0.9456602087205981,2.1]",ac07340078b4d1e28d1a56ed44cd93bf5068e667f34cf31658397fbb690d51e5,580,0.04685967322312598,0,0,0,0,True,True
SBEND_RANDOM_086,SBEND_RANDOM,SBEND_RANDOM_086_TASK_09,9,0,test,"[-0.04747155516893392,1.094991711182861,2.1]","[5.631659830431405,-0.9762562569442346,0.65]",ac07340078b4d1e28d1a56ed44cd93bf5068e667f34cf31658397fbb690d51e5,614,0.04813068612984699,0,0,0,0,True,True
SBEND_RANDOM_087,SBEND_RANDOM,SBEND_RANDOM_087_TASK_00,0,0,train,"[-0.06811926351044971,0.28423689142433983,1.0817744188886844]","[6.25617199566707,-0.19132793137066872,1.19376468869307]",37651c3f18ce7014fed2bbb4bec3226456bdf892621a4bafa71a1ea855031186,632,0.056849007113031945,0,0,0,0,True,True
SBEND_RANDOM_087,SBEND_RANDOM,SBEND_RANDOM_087_TASK_01,1,0,train,"[-0.13587385233413216,-0.12510697458508732,0.9480871235681365]","[5.646512167242728,-0.008396021780941842,1.2520050157390727]",37651c3f18ce7014fed2bbb4bec3226456bdf892621a4bafa71a1ea855031186,584,0.04738866444036296,0,0,0,0,True,True
SBEND_RANDOM_087,SBEND_RANDOM,SBEND_RANDOM_087_TASK_02,2,0,train,"[0.1414565779136938,-0.9783854714985422,1.4137754226231447]","[5.887429067265968,1.1117858602360093,1.246631970844219]",37651c3f18ce7014fed2bbb4bec3226456bdf892621a4bafa71a1ea855031186,607,0.039358193395960854,0,0,0,0,True,True
SBEND_RANDOM_087,SBEND_RANDOM,SBEND_RANDOM_087_TASK_03,3,0,train,"[-0.1311956390036986,0.9181374268868855,1.1551755693824264]","[5.578352184596499,-0.965762027297264,1.3194275199588608]",37651c3f18ce7014fed2bbb4bec3226456bdf892621a4bafa71a1ea855031186,598,0.05069364680871372,0,0,0,0,True,True
SBEND_RANDOM_087,SBEND_RANDOM,SBEND_RANDOM_087_TASK_04,4,0,train,"[0.0870125535172985,-1.044010706160545,0.65]","[5.644824384873115,0.9288604020199147,1.85]",37651c3f18ce7014fed2bbb4bec3226456bdf892621a4bafa71a1ea855031186,597,0.040709191899192136,0,0,0,0,True,True
SBEND_RANDOM_087,SBEND_RANDOM,SBEND_RANDOM_087_TASK_05,5,0,train,"[0.23776451181243377,0.8830841694108197,1.85]","[5.652716859887024,-0.8436629421310079,0.65]",37651c3f18ce7014fed2bbb4bec3226456bdf892621a4bafa71a1ea855031186,580,0.049180126353597545,0,0,0,0,True,True
SBEND_RANDOM_087,SBEND_RANDOM,SBEND_RANDOM_087_TASK_06,6,0,train,"[-0.015418743487250391,-0.24633797503264654,0.55]","[5.813233491459664,-0.45363166513911424,2.25]",37651c3f18ce7014fed2bbb4bec3226456bdf892621a4bafa71a1ea855031186,604,0.06248971479518551,0,0,0,0,True,True
SBEND_RANDOM_087,SBEND_RANDOM,SBEND_RANDOM_087_TASK_07,7,0,train,"[0.20185705542165358,0.3282414907700685,2.25]","[6.348713776102178,-0.1618263289690396,0.55]",37651c3f18ce7014fed2bbb4bec3226456bdf892621a4bafa71a1ea855031186,632,0.05689014011425253,0,0,0,0,True,True
SBEND_RANDOM_087,SBEND_RANDOM,SBEND_RANDOM_087_TASK_08,8,0,train,"[0.19594044981746137,-0.9258123686892772,0.65]","[5.474702210433967,0.9822833714287386,2.1]",37651c3f18ce7014fed2bbb4bec3226456bdf892621a4bafa71a1ea855031186,577,0.05786546573030153,0,0,0,0,True,True
SBEND_RANDOM_087,SBEND_RANDOM,SBEND_RANDOM_087_TASK_09,9,0,train,"[-0.04159207507509896,1.0380199539347206,2.1]","[5.4729798490696,-0.9093815019122427,0.65]",37651c3f18ce7014fed2bbb4bec3226456bdf892621a4bafa71a1ea855031186,597,0.06110349948257709,0,0,0,0,True,True
SBEND_RANDOM_088,SBEND_RANDOM,SBEND_RANDOM_088_TASK_00,0,0,val,"[0.2443410373044155,-0.27625113215133185,1.1760219975707058]","[5.764806686913408,-0.180771599493531,1.2095443804735182]",db90a8496b32b3600531ffafe45060e0157935c45cfb8127da12e2a189dbbdb4,560,0.044391648967831564,0,0,0,0,True,True
SBEND_RANDOM_088,SBEND_RANDOM,SBEND_RANDOM_088_TASK_01,1,0,val,"[-0.12491168336257842,-0.02292393056623404,1.2100061234003323]","[6.261187086112609,0.19652424334507312,1.1141213654407722]",db90a8496b32b3600531ffafe45060e0157935c45cfb8127da12e2a189dbbdb4,636,0.07847581729218209,0,0,0,0,True,True
SBEND_RANDOM_088,SBEND_RANDOM,SBEND_RANDOM_088_TASK_02,2,0,val,"[0.003697963767451934,-1.0935750661422026,0.8550121421523891]","[6.307139754739068,1.091591896663161,1.4811599113654066]",db90a8496b32b3600531ffafe45060e0157935c45cfb8127da12e2a189dbbdb4,657,0.049713071471475745,0,0,0,0,True,True
SBEND_RANDOM_088,SBEND_RANDOM,SBEND_RANDOM_088_TASK_03,3,0,val,"[-0.13428604734997415,0.8615461131447062,1.1145495078753305]","[6.198395162239382,-0.9863991308883765,1.0468943261265946]",db90a8496b32b3600531ffafe45060e0157935c45cfb8127da12e2a189dbbdb4,650,0.06798940575357747,0,0,0,0,True,True
SBEND_RANDOM_088,SBEND_RANDOM,SBEND_RANDOM_088_TASK_04,4,0,val,"[0.05084263160178562,-0.8893021719392793,0.65]","[6.198529718028461,0.8083226329649658,1.85]",db90a8496b32b3600531ffafe45060e0157935c45cfb8127da12e2a189dbbdb4,640,0.04037231634665787,0,0,0,0,True,True
SBEND_RANDOM_088,SBEND_RANDOM,SBEND_RANDOM_088_TASK_05,5,0,val,"[0.18736404839658147,0.9364044605957073,1.85]","[5.83818277276558,-0.7664294064545298,0.65]",db90a8496b32b3600531ffafe45060e0157935c45cfb8127da12e2a189dbbdb4,598,0.05332757073637414,0,0,0,0,True,True
SBEND_RANDOM_088,SBEND_RANDOM,SBEND_RANDOM_088_TASK_06,6,0,val,"[0.23322500600791,-0.0710979591196043,0.55]","[5.936422822636206,0.029131619048958043,2.25]",db90a8496b32b3600531ffafe45060e0157935c45cfb8127da12e2a189dbbdb4,594,0.02542711027354452,0,0,0,0,True,True
SBEND_RANDOM_088,SBEND_RANDOM,SBEND_RANDOM_088_TASK_07,7,0,val,"[0.09408851192231654,0.2425915698936738,2.25]","[6.077850227772048,0.24496429865725494,0.55]",db90a8496b32b3600531ffafe45060e0157935c45cfb8127da12e2a189dbbdb4,617,0.05046921081866342,0,0,0,0,True,True
SBEND_RANDOM_088,SBEND_RANDOM,SBEND_RANDOM_088_TASK_08,8,0,val,"[-0.039448065115363196,-0.9810895589100594,0.65]","[5.90097310908321,1.0549165919533103,2.1]",db90a8496b32b3600531ffafe45060e0157935c45cfb8127da12e2a189dbbdb4,634,0.05281331528055103,0,0,0,0,True,True
SBEND_RANDOM_088,SBEND_RANDOM,SBEND_RANDOM_088_TASK_09,9,0,val,"[-0.1127600351216762,0.9557716688735421,2.1]","[6.095233339634821,-0.9354782939174665,0.65]",db90a8496b32b3600531ffafe45060e0157935c45cfb8127da12e2a189dbbdb4,653,0.056769989013038924,0,0,0,0,True,True
SBEND_RANDOM_089,SBEND_RANDOM,SBEND_RANDOM_089_TASK_00,0,0,train,"[-0.04739214787187909,-0.2522253977589281,1.2031080179138272]","[5.600256423504699,-0.09379775943348584,0.8855325037082055]",19487317a7003eca83f9f151e2de9e645744a085afcfd8870643f82f8038dfd1,572,0.06056121183528758,0,0,0,0,True,True
SBEND_RANDOM_089,SBEND_RANDOM,SBEND_RANDOM_089_TASK_01,1,0,train,"[-0.03405389267712597,-0.015643574298184637,1.0557373652763833]","[5.712289143514396,0.20718804992967,0.886426748059342]",19487317a7003eca83f9f151e2de9e645744a085afcfd8870643f82f8038dfd1,580,0.02956162449461005,0,0,0,0,True,True
SBEND_RANDOM_089,SBEND_RANDOM,SBEND_RANDOM_089_TASK_02,2,0,train,"[0.09278890383708507,-1.0542842338465777,0.8589212821513564]","[5.984902750940565,0.8701898261450557,1.445267485893255]",19487317a7003eca83f9f151e2de9e645744a085afcfd8870643f82f8038dfd1,617,0.04908679123048243,0,0,0,0,True,True
SBEND_RANDOM_089,SBEND_RANDOM,SBEND_RANDOM_089_TASK_03,3,0,train,"[-0.12782222168709412,1.1137809777677756,1.4561328367728605]","[6.077322275768502,-1.1071872236204259,0.8702207512379924]",19487317a7003eca83f9f151e2de9e645744a085afcfd8870643f82f8038dfd1,650,0.06502446270224356,0,0,0,0,True,True
